id,title,context,question,answers
nqii_13935,Höfrungahlaup,"Helgi Hálfdánarson hélt því fram að það að "" brjóta hval "" væri forn leikur sem væri svipaður þeim sem nú er nefndur höfrungahlaup . Í bréfi til Gísla Jónssonar , þar sem hann reynir að útskýra línur í "" Hulduljóð "" i eftir Jónas Hallgrímsson , segir hann :",Eftir hvern er ljóðið Hulduljóð ?,"{'text': array([' Jónas Hallgrímsson'], dtype=object), 'answer_start': array([223])}"
nqii_12013,Varsjá,"Á pólsku þýðir orðið "" Warszawa "" ( einnig stafað "" Warszewa "" eða "" Warszowa "" ) „ í eigu Warsz “ . "" Warsz "" er stytting á slavnesku karlmannanafni Warcisław ( nafn borgarinnar Wrocław á líka rætur að rekja til þessa mannanafns ) . Samkvæmt þjóðsögu var Warsz fiskimaður giftur konu sem hét Sawa . Sawa var hafmeyja sem bjó í ánni Visla nálægt borginni , sem Warsz varð ástfanginn í . Í rauninni var Warsz aðalsmaður sem var uppi á 12. eða 13. öld sem átti þorp sem á svæðinu þar sem hverfið Mariensztat liggur í dag . Opinbera heiti borgarinnar á pólsku er "" miasto stołeczne Warszawa "" ( höfuðborgin Varsjá ) .",Hvað þýðir Warszawa á Pólsku ?,"{'text': array([' „ í eigu Warsz “',
       ' „ í eigu Warsz “ . "" Warsz "" er stytting á slavnesku karlmannanafni Warcisław'],
      dtype=object), 'answer_start': array([81, 81])}"
nqii_16887,Nýja-Sjáland,"Fyrstu Evrópumennirnir sem komu til Nýja-Sjálands svo vitað sé voru hollenski landkönnuðurinn Abel Tasman og áhöfn hans árið 1642 . Til átaka kom milli þeirra og innfæddra og fjórir áhafnarmeðlimir og einn Maóri voru drepnir . Engir Evrópumenn komu til landsins eftir það fyrr en árið 1769 þegar James Cook kortlagði nær alla strandlengjuna . Í kjölfar Cooks komu fjöldi evrópskra og norðuramerískra hvalveiði - , selveiði - og kaupskipa til landsins . Þeir versluðu við innfædda og seldu þeim meðal annars mat , járnhluti og byssur . Kartaflan og byssan höfðu mikil áhrif á samfélag Maóra . Kartaflan gaf af sér stöðugri og meiri matarbirgðir en áður höfðu þekkst og gerði þannig lengri styrjaldir mögulegar . Byssustríðin milli ættbálka Maóra stóðu frá 1801 til 1840 og urðu til þess að milli 30 og 40.000 Maórar týndu lífinu . Ásamt sjúkdómum sem Evrópumenn báru með sér urðu þessi átök til þess að fjöldi Maóra varð aðeins 40% af því sem hann hafði verið fyrir komu Evrópumanna . Snemma á 19. öld hófu trúboðar starfsemi á eyjunum og sneru meirihluta Maóra smám saman til kristni . Árið 1788 var Arthur Phillip skipaður landstjóri yfir nýlendunni Nýja Suður-Wales sem samkvæmt skipunarbréfi hans náði líka yfir Nýja-Sjáland . Árið 1832 skipaði breska ríkisstjórnin James Busby ráðherra á eyjunum í kjölfar bænarskjals frá Maórum á Norðurey . Þegar franski ævintýramaðurinn Charles de Thierry tilkynnti árið 1835 að hann hygðist stofna ríki á Nýja-Sjálandi sendu Sameinaðir ættbálkar Nýja-Sjálands Vilhjálmi 4 . Sjálfstæðisyfirlýsingu Nýja-Sjálands þar sem þeir báðu um vernd . Nýja-Sjálandsfélagið hóf um sama leyti að kaupa land af ættbálkahöfðingjunum til að stofna nýlendu . Þetta varð til þess að Breska nýlenduskrifstofan sendi William Hobson til að gera tilkall til eyjanna fyrir hönd Bretlands og semja við ættbálkahöfðingjana . Waitangi-samningurinn var fyrst undirritaður í Eyjaflóa 6. febrúar 1840 . Þann 21. maí sama ár lýsti Hobson því yfir að eyjarnar væru breskt yfirráðasvæði þótt enn ættu margir eftir að undirrita samninginn . Eftir undirritun samningsins jókst landnám fólks frá Bretlandi .",Hvaða löndum kom James Cook á kort ?,"{'text': array([' Nýja-Sjálands'], dtype=object), 'answer_start': array([35])}"
nqii_12551,Stjórnarskrá lýðveldisins Íslands,"1. kafli stjórnarskrárinnar er eingöngu 2 greinar og tilgreinir fyrri greinin það að Ísland eigi að vera lýðveldi og að ríkisstjórnin skuli vera þingbundin , en það merkir að ríkisstjórnin er bundin af ákvörðunum Alþingis . Í 2. grein er svo kveðið á um þrískiptingu ríkisvaldsins og hvernig henni skuli háttað . Löggjafarvaldið er í höndum Alþingis og forseta Íslands , framkvæmdavaldið er hjá forsetanum , en hann felur það ráðherrum og öðrum stjórnvöldum sem skilgreind eru í lögum . Dómsvaldið er hjá dómendum .",Hvenær var fyrsta greinin samin í stjórnarskránni ?,"{'text': array([' að Ísland eigi að vera lýðveldi og að ríkisstjórnin skuli vera þingbundin'],
      dtype=object), 'answer_start': array([81])}"
nqii_15756,Bolungarvík,"Bolungarvík er kaupstaður á Vestfjörðum og sjálfstætt sveitarfélag , við samnefnda vík , yst í Ísafjarðardjúpi . Hún er ein elsta verstöð landsins og er stutt í góð fiskimið . Áður en bærinn fékk kaupstaðarréttindi hét sveitarfélagið Hólshreppur . Þann 1. janúar 2016 var íbúarfjöldi Bolungarvíkur 904 manns . Bolungarvík er næstfjölmennasti bærinn á Vestfjörðum og þriðja fjölmennasta sveitarfélagið á eftir Vesturbyggð ( 1013 íbúar ) og Ísafjarðarbæ ( 3623 íbúar ) .",Hvað er Bolungarvík stór ?,"{'text': array([' Þann 1. janúar 2016 var íbúarfjöldi Bolungarvíkur 904 manns'],
      dtype=object), 'answer_start': array([247])}"
nqii_13659,Íslenski fáninn,Fáninn er svokallaður krossfáni eins og fánar allra hinna Norðurlandanna . Hann er heiðblár með mjallhvítum krossi og eldrauðum krossi innan í hvíta krossinum .,Hvað tákna litir íslenska fánans ?,"{'text': array([' Hann er heiðblár með mjallhvítum krossi og eldrauðum krossi innan í hvíta krossinum'],
      dtype=object), 'answer_start': array([74])}"
nqii_2560,Bretland,Bretland var eitt af tólf löndum sem stofnuðu Evrópusambandið árið 1992 þegar Maastrichtsáttmálinn var undirritaður . Fyrir stofnun ESB var Bretland aðildarríki Evrópubandalagsins frá 1973 . Árið 2016 ákvað Bretland hins vegar að segja sig úr sambandinu með þjóðaratkvæðagreiðslu . Bretar yfirgáfu sambandið í lok janúar 2020 .,Er England í Evrópusambandinu ?,"{'text': array([' Bretar yfirgáfu sambandið í lok janúar 2020'], dtype=object), 'answer_start': array([281])}"
nqii_2004,RMS Titanic,"RMS Titanic , almennt þekkt sem Titanic , var breskt , gufuknúið farþegaskip og stærsta skip sem byggt hafði verið fram að því . Skipið lagði af stað frá Southampton í jómfrúarferð sína 10. apríl 1912 . Skipið var á leiðinni til New York með stoppi í Frakklandi og Írlandi . Á fjórða degi siglingar 14. apríl kl. 23:40 sigldi skipið utan í borgarísjaka , rúmlega 600 km frá Nýfundnalandi . Klukkan 2:20 eftir miðnætti brotnaði skipið í tvennt og sökk .",Hvenær sökk Titanic ?,"{'text': array([' 14. apríl kl. 23:40',
       ' 14. apríl kl. 23:40 sigldi skipið utan í borgarísjaka , rúmlega 600 km frá Nýfundnalandi . Klukkan 2:20 eftir miðnætti brotnaði skipið'],
      dtype=object), 'answer_start': array([298, 298])}"
nqii_5208,Algebra,"Algebra eða merkjamálsfræði , er grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim . Orðið er komið úr arabísku , en þetta er stytting á nafni rits eftir Al-Khwarizmi er hét "" Kitab al-mukhtasar fi Hisab Al-Jabr wa-al-Moghabalah "" sem þýðir "" Bók samantektar varðandi útreikning með hjálp tilfærslu og einföldunar "" ; en orðið "" Al-Jabr "" ( الىابر ) þýðir "" einföldun "" eða "" smækkun "" .",Hvað er algebra ?,"{'text': array(['Algebra eða merkjamálsfræði , er grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       'Algebra eða merkjamálsfræði , er grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' er grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim',
       ' grein innan stærðfræðinnar sem snýst , í stuttu máli , um óþekktar stærðir og úrvinnslu úr þeim'],
      dtype=object), 'answer_start': array([ 0, 32,  0, 32, 32, 29, 32, 32])}"
nqii_9315,Landsbókasafn Íslands,1947 var skipuð nefnd um verkaskiptingu Landsbókasafns og Háskólabókasafns ( sem var formlega stofnað 1940 ) . 1956 skipaði Gylfi Þ. Gíslason menntamálaráðherra nefnd til að skoða möguleika á því að sameina söfnin tvö og í framhaldi af því var farið að tala um byggingu „ þjóðarbókhlöðu “ yfir bæði söfnin við háskólann . Upphaflega stóð til að vígja slíka bókhlöðu þjóðhátíðarárið 1974 en vegna fjárhagsörðugleika dróst það og framkvæmdir hófust ekki fyrr en árið 1978 . Landsbókasafn Íslands - Háskólabókasafn opnaði síðan í Þjóðarbókhlöðunni 1. desember 1994 .,Hvenær var Háskólabókasafnið stofnað ?,"{'text': array([' 1940', ' Háskólabókasafns ( sem var formlega stofnað 1940 )'],
      dtype=object), 'answer_start': array([101,  57])}"
nqii_17143,Hippókratesareiðurinn,"Hippókratesareiðurinn er samviskueiður lækna sem talið er að hinn forngríski læknir Hippókrates hafi skrifað . Flestar sögulegar heimildir benda til þess að Hippókrates hafi fært hann í letur sjálfur , en það er einnig mögulegt að einhver af stúdentum hans hafi skrifað hann með hliðsjón af viðhorfi Hippókratesar til læknavísindanna - og síðan kennt eiðinn við hann . Hippókratesareiðurinn , eða læknaeiðurinn eins og hann er einnig kallaður , er siðferðilegur leiðarvísir fyrir lækna sem snýr aðallega að því að áminna þá um að óvirða ekki sjúklinginn , að þeir bregðist ekki trúnaði hans og komi eins fram við alla , óháð kyni eða kynþætti . Í upprunalegri mynd sinni er hann litaður af klíkustarfsemi eins og því að aðeins synir lækna og þeirra nánustu skuli læra fræðin , svona eins og til að vernda fagið með því að takmarka kennsluna aðeins við þá sem hægt er að treysta fyrir leyndardóminum .",Hver er Hippokratesareiðurinn ?,"{'text': array([' samviskueiður lækna sem talið er að hinn forngríski læknir Hippókrates hafi skrifað',
       ' samviskueiður lækna'], dtype=object), 'answer_start': array([24, 24])}"
nqii_5711,Rúnir,"Elsta rúnastafrófið sem nefnt er eldri rúnaröðin eða fuþark hið eldra samanstóð af 24 táknum og samsvöruðu þau sennilega nokkurn veginn hljóðkerfi frumnorrænu . Hljóðgildi nokkurra rúnanna er ekki vitað með öruggri vissu en flest táknin eru áþekk samsvarandi latneskum bókstöfum og er framburður þeirra flestra þekktur með nokkuð öruggri vissu . Form táknanna — bein strik sem standa lóðrétt eða hallandi — benda til að þau hafi upphaflega verið ætluð til að vera skorin , rist eða höggvin í fremur harðan flöt en ekki skrifuð á skinn eða pappír . Engar rúnaristur í tré hafa varðveist frá tímum fornnorrænu þó það hafi sennilegast verið algengasta ristunarefnið og má ætla að það sé vegna þess að tré er forgengilegt . Allar varðveittar áletranir eru ristar í stein , málm , horn eða bein . Elstu rúnaristurnar eru frá 150 til 200 e. Kr. og fundust í suðurhluta Danmerkur . Í Skandinavíu hafa fundist um 370 af þeim samtals um 700 rúnaristum með eldri rúnaröð sem fundist hafa . Rúnaristur frá því fyrir árið 800 hafa fundist allt frá Búrgundar-héraði í Frakklandi í vestri til Rúmeníu í austri og frá Norður-Þrændalögum í norðri til Bosníu í suðri . Þessar ristur er að finna á vopnum , skartgripum , steinum og áhöldum . Textarnir eru oftast afar stuttir , nöfn , áheit eða stuttir textar ( til dæmis ristan á gullhorninu frá Gallehus á Jótlandi : ek hlewagastiR ÷ holtijaR ÷ horna ÷ tawido ÷ Það er : "" Ek Hlewagastiz Holtijaz horna tawido "" sem þýðir "" Ég HlewagastiR HoltijaR "" ( "" frá Holti eða sonur Holta "" ) "" gerði hornið "" .",Hvað eru margar rúnir í rúnastafrófinu ?,"{'text': array([' 24'], dtype=object), 'answer_start': array([82])}"
nqii_14403,Portúgal,"Lýðveldið Portúgal ( portúgalska : "" República Portuguesa "" ) , er land í Suðvestur-Evrópu á vesturströnd Íberíuskagans . Portúgal á landamæri að Spáni og strönd þess liggur að Atlantshafi . Nokkrir eyjaklasar á Atlantshafi tilheyra einnig Portúgal , þeirra stærstir eru Azoreyjar og Madeira .",Hvernig ríkisstjórn er í Portúgal ?,"{'text': array(['Lýðveldið'], dtype=object), 'answer_start': array([0])}"
nqii_3364,Þrjátíu ára stríðið,Þrjátíu ára stríðið var röð styrjalda sem átti sér stað í Þýskalandi á árunum 1618 til 1648 . Öll helstu stórveldi Evrópu drógust inn í átökin . Lengi vel var stríðsins minnst sem skæðustu styrjaldar sem Evrópa hafði háð fram til Napóleonsstyrjaldanna . Herfarir hluteigandi og plágur sem þeim fylgdu lögðu mörg héruð Þýskalands því sem næst í auðn .,Hverjir tóku þátt í Þrjátíu ára stríðinu ?,"{'text': array([' Öll helstu stórveldi Evrópu drógust inn í átökin'], dtype=object), 'answer_start': array([93])}"
nqii_4609,Bolungarvík,"Bolungarvík er kaupstaður á Vestfjörðum og sjálfstætt sveitarfélag , við samnefnda vík , yst í Ísafjarðardjúpi . Hún er ein elsta verstöð landsins og er stutt í góð fiskimið . Áður en bærinn fékk kaupstaðarréttindi hét sveitarfélagið Hólshreppur . Þann 1. janúar 2016 var íbúarfjöldi Bolungarvíkur 904 manns . Bolungarvík er næstfjölmennasti bærinn á Vestfjörðum og þriðja fjölmennasta sveitarfélagið á eftir Vesturbyggð ( 1013 íbúar ) og Ísafjarðarbæ ( 3623 íbúar ) .",Hvað búa margir í Bolungarvík ?,"{'text': array([' 904', ' 904 manns', ' 904'], dtype=object), 'answer_start': array([297, 297, 297])}"
nqii_742,Sálfræði,"Það mikilvægasta var að aðferðir og viðhorf Wilhelms Wundt og William James voru laus við yfirskilvitlegar trúarlegar útskýringar á hugsun manna eða hegðun , sem losaði sálfræðina undan viðjum heimspeki og guðfræði , og lagði grunninn að nútíma sálfræði sem vísindagrein .",Hver kom fyrstur með hugtakið sálfræði ?,"{'text': array([' Wilhelms Wundt'], dtype=object), 'answer_start': array([43])}"
nqii_5451,Kílógramm,Kílógrammið var upphaflega skilgreint sem massi 1 lítra af vatni við 4° Celsius og 1 atm ( staðalaðstæður þrýstings ) . Þessi skilgreining olli nokkrum vandkvæðum þar sem þéttleiki vatns er háður þrýstingi og þrýstingur er háður massa ( og þannig er skilgreiningin á mælieiningunni orðin háð sjálfri sér ) .,Hver er skilgreiningin á kílói ?,"{'text': array(['Kílógrammið var upphaflega skilgreint sem massi 1 lítra af vatni við 4° Celsius og 1 atm'],
      dtype=object), 'answer_start': array([0])}"
nqii_3514,Hestur,"Folöld fæðast venjulega á vorin eftir 336 daga langa meðgöngu og kallast það að merin "" kasti "" . Folöldin kallast "" merfolald "" og "" hestfolald "" eftir kynjum . Fleirburar eru sjaldgæfir , en þó koma tvíburar fyrir . Merar eru þeim eiginleikum gæddar að geta gengið lengur með folaldið ef hart er í ári og gengið þá allt að 365 daga meðgöngu . Þetta er algengt á kaldari svæðum , svo sem á Íslandi , vegna þess hve vorhret eru algeng .",Hvað ganga hryssur lengi með folöld sín ?,"{'text': array(['Folöld fæðast venjulega á vorin eftir 336 daga langa meðgöngu'],
      dtype=object), 'answer_start': array([0])}"
nqii_14849,Völuspá,"Völuspá er kvæði tengt norrænni goðafræði og í dag ein helsta heimild um hana . Í ritinu er sagt frá sögu heimsins , allt frá sköpun til ragnaraka . Boðskapurinn birtist lesanda í gegn um samtal Völvu og Óðins þar sem Völvan segir frá ýmsum fróðleik sem varðar sköpun heims og mannfólks . Völvan rekur atburðarás veraldarinnar frá því að Sól og Máni , Æsir og Vanir , mannfólk og jötnar voru sköpuð , og hvernig þessar verur drífa heiminn til ragnarraka með mistökum og spillingu sín á milli . Eftir ragnarök segir Völvan þó að líf muni rísa á ný , hreint og óspillt , og hvernig menn og verur muni græða heiminn á ný . Völuspá samanstendur af 58 - 67 vísum sem ortar eru undir fornyrðislagi , en fjöldi kvæða fer eftir útgefanda . Völuspá er hluti Eddukvæða og varðveitt í Konungsbók Eddukvæða frá árinu 1270 . Þrátt fyrir að Völuspáin sé almennt tengd goðafræðinni má sjá fjölda tilvitnana í kristna trú , s.s. um fæðingu Jesú Krists . Því má leiða líkum að því að höfundur kunni að hafa velt fyrir sér bæði norrænu goðafræðinni og kristnu trúnni .",Hvar er völuspá geymd ?,"{'text': array([' Völuspá er hluti Eddukvæða og varðveitt í Konungsbók Eddukvæða frá árinu 1270',
       ' Konungsbók Eddukvæða'], dtype=object), 'answer_start': array([731, 773])}"
nqii_16817,Kínverska,"Aðrar algengar mállýskur eru kantónska ( 广东话 ; "" Guǎngdōnghuà "" ) sem er t.d. töluð í Kanton-héraðinu og Hong Kong , Sichuan-mállýska ( 四川话 "" ; Sìchuānhuà "" ) sem er töluð í Sichuan-héraði og Shanghai-mállýskan ( 上海话 ; "" Shànghǎihuà "" ) sem er aðallega bundin við borgina Sjanghæ .",Hvaða kínverska mállýska er töluð í Hong Kong ?,"{'text': array([' kantónska',
       ' kantónska ( 广东话 ; "" Guǎngdōnghuà "" ) sem er t.d. töluð í Kanton-héraðinu og Hong Kong'],
      dtype=object), 'answer_start': array([28, 28])}"
nqii_11068,Sófistar,"Sófistar ( forngríska : σοφιστής , "" sofistēs "" ) eða fræðarar voru viskukennarar og róttæklingar í Grikklandi til forna . Hugtakið er dregið af gríska lýsingarorðinu σοφός , "" sofos "" , sem merkir „ vitur “ . Sófistar ferðuðust borga á milli og héldu námskeið og þénuðu sumir vel á kennslunni . Þeir voru sannfærðir um að margt sem talið var heilagt að gömlum sið og talið liggja í eðli hluta væri í raun merki um mannlega hagsmuni og árangur af mannlegum ákvörðunum . Þeir gagnrýndu kynþáttafordóma , þrælahald og kvennakúgun . Hafa ber í huga að sófistarnir voru sundurleitur hópur sem hafði ólíkar skoðanir um margt .",Hverjir voru Sófistarnir ?,"{'text': array(['Sófistar ( forngríska : σοφιστής , "" sofistēs "" ) eða fræðarar voru viskukennarar og róttæklingar í Grikklandi til forna'],
      dtype=object), 'answer_start': array([0])}"
nqii_1195,Reykjavík,"< onlyinclude > Reykjavík er höfuðborg Íslands , fjölmennasta sveitarfélag landsins og eina borgin . Þannig er Reykjavík efnahagsleg , menningarleg og stjórnmálaleg þungamiðja landsins . Tæplega 131.000 manns búa í Reykjavík ( 2019 ) , þar af eru um 11% innflytjendur . Íbúar höfuðborgarsvæðisins eru yfir 220 þúsund í sjö sveitarfélögum . Opinbert heiti sveitarfélagsins Reykjavíkur er Reykjavíkurborg .",Hvað búa margir í Reykjavík ?,"{'text': array([' Tæplega 131.000 manns', ' yfir 220 þúsund',
       ' Tæplega 131.000 manns búa í Reykjavík ( 2019 )',
       ' Tæplega 131.000 manns', ' 131.000 manns',
       ' Tæplega 131.000 manns'], dtype=object), 'answer_start': array([186, 300, 186, 186, 194, 186])}"
nqii_9764,Íslensku jólasveinarnir,"Í fyrstu útgáfu af Þjóðsögum Jóns Árnasonar koma nöfn jólasveinana fyrst fyrir á prenti . Jón hafði kringum 1860 fengið þrjár nafnarunur með heitum á jólasveinum . Ekki er alveg ljóst í hvaða röð hann fær þær , en hér eru þær nefndar eftir aldri heimildarmanna hans . Hinn elsti þeirra er síra Páll Jónsson , fæddur 1812 og alinn upp fram yfir tvítugt vestur í Dölum , en hafði verið prestur norður í Eyjafirði í næstum 20 ár , á Myrká og Völlum í Svarfaðardal , þegar hann sendi Jóni þessi 13 nöfn :",Hversu margir eru íslensku jólasveinarnir ?,"{'text': array([' 13'], dtype=object), 'answer_start': array([490])}"
nqii_12767,Kárahnjúkavirkjun,Kárahnjúkavirkjun öðru nafni Fljótsdalsstöð er 690 MW vatnsaflsvirkjun á hálendi Íslands norðan Vatnajökuls .,Hvar er Kárahnjúkavirkjun ?,"{'text': array([' á hálendi Íslands norðan Vatnajökuls',
       ' á hálendi Íslands norðan Vatnajökuls', ' norðan Vatnajökuls'],
      dtype=object), 'answer_start': array([70, 70, 88])}"
nqii_17105,Búrfell upp af Hafnarfirði,"Búrfell upp af Hafnarfirði er eldstöð af þeirri gerð sem kallast eldborg . Eldborgir einkennast af því að gos hefur átt sér stað á stuttri sprungu eða pípulaga gosrás og myndar því stakan aðalgíg og stundum smærri gíga þar hjá . Engir hliðargígar eru hjá Búrfelli , það stendur eitt og stakt , 180 m hátt yfir sjó , hlaðið úr gjalli og hraunkleprum . Hraunstraumarnir sem runnu frá gígnum nefnast einu nafni Búrfellshraun en hafa fjölmörg sérnöfn eftir einstökum hlutum hraunsins , svo sem Smyrlabúðarhraun , Gráhelluhraun , Lækjarbotnahraun , Urriðakotshraun , Hafnarfjarðarhraun , Garðahraun og Gálgahraun .",Hversu hátt er Búrfell í Grímsnesi ?,"{'text': array([' 180 m hátt yfir sjó', ' 180 m hátt yfir sjó'], dtype=object), 'answer_start': array([293, 293])}"
nqii_3570,Kim Jong-un,"Kim Jong-un ( f. 8. janúar 1984 ) er æðsti leiðtogi og einræðisherra Norður-Kóreu . Hann er sonur forvera síns , Kims Jong-il , og sonarsonur stofnanda Norður-Kóreu , Kims Il-sung . Kim Jong-un tók við sem leiðtogi Norður-Kóreu eftir dauða föður síns árið 2011 . Kim Jong-un er fyrsti leiðtogi Norður-Kóreu sem er fæddur eftir stofnun ríkisins árið 1945 .",Hver er höfuðborg Bólivíu ?,"{'text': array([' Kim Jong-un tók við sem leiðtogi Norður-Kóreu'], dtype=object), 'answer_start': array([181])}"
nqii_5971,Beijing,"Beijing er næstfjölmennasta borg landsins , næst á eftir Sjanghæ . Um 19 milljónir búa þar og allt að 24 milljónir á stórborgarsvæðinu ( 2017 ) . Beijing er miðpunktur mennta og menningar auk þess sem stjórnvöld stýra landinu þaðan . Sjanghæ og Hong Kong eru hins vegar meira áberandi hvað varðar efnahagsleg umsvif . Borgin er kunn fyrir ríkulegar hallir , hof og gríðarstóra steinveggi og hlið . Listasöfn borgarinnar og háskólar hennar gera hana að menningarmiðstöð landsins .",Hvað búa margir í Peking ?,"{'text': array([' Um 19 milljónir búa þar og allt að 24 milljónir á stórborgarsvæðinu ( 2017 )',
       ' allt að 24 milljónir'], dtype=object), 'answer_start': array([66, 93])}"
nqii_13993,Sigvaldi Kaldalóns,"Meðal þekktustu laga Sigvalda eru t.d. Ísland ögrum skorið ; Á Sprengisandi ; Suðurnesjamenn ; Svanasöngur á heiði ; Erla , góða Erla ; Ave María ; Draumur hjarðsveinsins , Þú eina hjartans yndið mitt og Ég lít í anda liðna tíð .",Eftir hvern er ljóðið Svanasöngur á heiði ?,"{'text': array([' Sigvalda'], dtype=object), 'answer_start': array([20])}"
nqii_2483,Efnavopn,"Það að eitra vatnsból andstæðinga manns og slíkar aðgerðir gætu hæglega flokkast undir notkun efnavopn og slíkar frumstæðar aðfarir við efnahernað hafa tíðkast frá örófi alda . Sömuleiðis hefur það lengi verið stundað , að bera eitur á örvar , spjót , byssukúlur og annað til að gera viðkomandi vopn banvænni . Einnig þekkjast dæmi þess að líkum þeirra sem létust af smitsjúkdómum hafi verið varpað inn fyrir virkisveggi til að smita setuliðið . Meiri háttar notkun efnavopna á kerfisbundinn hátt var hins vegar fyrst reynd í fyrri heimsstyrjöldinni og hafa þau aldrei síðan verið notuð á slíkum skala . Þar var efnavopnum beitt mikið af báðum stríðandi fylkingum",Hvert var fyrsta efnavopnið ?,"{'text': array([' frumstæðar aðfarir við efnahernað hafa tíðkast frá örófi alda'],
      dtype=object), 'answer_start': array([112])}"
nqii_15894,Andrés Björnsson,"Guðs Hönd , Móðurmálið , Son Guðs , Konungstign Jesú og Heilræðavísur eftir Hallgrím Pétursson ( 1614 - 1674 ) .",Eftir hvern eru Heilræðavísur ?,"{'text': array([' Hallgrím Pétursson', ' Hallgrím Pétursson',
       ' Hallgrím Pétursson', ' Hallgrím Pétursson'], dtype=object), 'answer_start': array([75, 75, 75, 75])}"
nqii_2905,Woodstock,"Woodstock var tónlistarhátíð sem haldin var í Bethel í New York-fylki dagana 15. – 18. ágúst árið 1969 . Hátíðin hefur oft verið kölluð „ Hátíð tónlistar og friðar “ og er hún talin einn merkasti viðburður tónlistarsögunnar . Hátíðin var kynnt á þennan hátt : „ Woodstock Music Festival ; An Aquarian Exposition : Three Days of Peace and Music “ . Ekki leikur vafi á öðru en að slagorðið hafi haft áhrif því að á hátíðina mættu um hálf milljón manns . Allt þetta fólk var mætt á 600 ekru bóndabýli í þeim tilgangi að vera í tengingu við náttúruna , hlusta á tónlist og njóta friðarins . Á þessum tímum var hugtakið friður mjög áberandi í samfélaginu og fólk lagði mikið upp úr því að halda hann . Atburðir eins og Víetnamstríðið spiluðu þar virkan þátt en hátíðin hefur með tíð og tíma orðið eins konar táknmynd fyrir hippatímabilið . Skipuleggjendur hátíðarinnar voru fjórir ungir menn John Roberts , Joel Rosenman , Artie Kornfeld og Mike Lang , sá yngsti var þá 27 ára gamall .",Í hvaða fylki er Woodstock haldin ?,"{'text': array([' í New York-fylki'], dtype=object), 'answer_start': array([52])}"
nqii_7087,Kaupmannahöfn,"Árið 2018 bjuggu um 1.6 milljónir á stórkaupmannahafnarsvæðinu , þar af 616.000 ( 2018 ) í Kaupmannahöfn sjálfri . Flatarmál hennar er 400 - 455 km² og þéttleiki byggðar er 2.500 - 2.850 / km² .",Hvað búa margir í Kaupmannahöfn ?,"{'text': array(['Árið 2018 bjuggu um 1.6 milljónir á stórkaupmannahafnarsvæðinu , þar af 616.000 ( 2018 ) í Kaupmannahöfn sjálfri',
       ' 1.6 milljónir', ' 1.6 milljónir',
       'Árið 2018 bjuggu um 1.6 milljónir á stórkaupmannahafnarsvæðinu , þar af 616.000 ( 2018 ) í Kaupmannahöfn sjálfri'],
      dtype=object), 'answer_start': array([ 0, 19, 19,  0])}"
nqii_7136,Berg,"Berg er í bergfræði náttúrulegt samansafn steinda og / eða steindlíkja , berg er flokkað eftir steinda og efnainnihaldi þess , eftir því hvernig það var myndað og eftir áferð þess .",Hvernig er berg skilgreint ?,"{'text': array(['Berg er í bergfræði náttúrulegt samansafn steinda og / eða steindlíkja',
       ' náttúrulegt samansafn steinda og / eða steindlíkja'],
      dtype=object), 'answer_start': array([ 0, 19])}"
nqii_12979,Spánn,Spánn var einræðisríki undir stjórn Franciscos Franco einræðisherra frá 1939 til 1975 . Jóhann Karl 1. var konungur Spánar frá 1975 til 2014 . Núverandi konungur er Filippus 6 .,Hver er konungur Spánar ?,"{'text': array([' Filippus 6 .', ' Filippus 6 .'], dtype=object), 'answer_start': array([164, 164])}"
nqii_4103,Morgunblaðið,"Morgunblaðið er íslenskt dagblað sem kemur út alla daga vikunnar á Íslandi , nema á sunnudögum . Það kom fyrst út 2. nóvember 1913 og hefur verið gefið út af Árvakri síðan 1924 . Stofnendur Morgunblaðsins voru þeir Vilhjálmur Finsen og Ólafur Björnsson , yngri bróðir Sveins Björnssonar forseta . Árið 1997 hóf svo Morgunblaðið útgáfu fréttavefs á netinu næstfyrst allra fréttastofa á Íslandi , en RÚV hóf útgáfu á netinu árið 1996 .",Hvenær var Morgunblaðið stofnað ?,"{'text': array([' 2. nóvember 1913', ' Það kom fyrst út 2. nóvember 1913',
       ' 2. nóvember 1913'], dtype=object), 'answer_start': array([113,  96, 113])}"
