idx,sentence,errors,has_error,corrected_sentence
33192,"['Richie' 'og' 'Raleigh' 'fá' 'skýrslu' 'um' 'Margot' 'frá'
 'einkaspæjaranum' 'sem' 'sviptir' 'hulunni' 'af' 'reykingavenju' 'hennar'
 'og' 'lauslæti' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Richie' 'og' 'Raleigh' 'fá' 'skýrslu' 'um' 'Margot' 'frá'
 'einkaspæjaranum' 'sem' 'sviptir' 'hulunni' 'af' 'reykingum' 'hennar'
 'og' 'lauslæti' '.']"
30731,"['J.' 'Cregg' 'þá' 'vann' 'Janney' 'fjögur' 'Emmy' 'verðlaun' 'og' 'tvenn'
 'Screen' 'Actors' 'Guild' 'verðlaun' '.']","[array([], dtype=object) array([], dtype=object)
 array(['vocabulary'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)]",True,"['J.' 'Cregg' '' 'vann' 'Janney' 'fjögur' 'Emmy-verðlaun' 'og' 'tvenn'
 'Screen' 'Actors' 'Guild-verðlaun' '.']"
29559,['Mikið' 'var' 'gaman' 'þennan' 'dag' '.' '“'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,['Mikið' 'var' 'gaman' 'þennan' 'dag' '.' '“']
6536,"['Vinsælustu' 'lágvöruverðsverslanirnar' 'velja' 'inn' 'lítið' 'hlutfall'
 'útgefinna' 'titla' 'í' 'sínar' 'verslanir' 'og' 'stýra' 'þannig'
 'neyslunni' '–' 'afleiðingin' 'er' 'sú' 'að' 'örfáir' 'titlar' 'ná'
 'metsölu' ',' 'en' 'megnið' 'fær' 'enga' 'athygli' 'í' 'öllum'
 'hávaðanum' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Vinsælustu' 'lágvöruverðsverslanirnar' 'velja' 'inn' 'lítið' 'hlutfall'
 'útgefinna' 'titla' 'í' 'sínar' 'verslanir' 'og' 'stýra' 'þannig'
 'neyslunni' ';' 'afleiðingin' 'er' 'sú' 'að' 'örfáir' 'titlar' 'ná'
 'metsölu' ',' 'en' 'megnið' 'fær' 'enga' 'athygli' 'í' 'öllum'
 'hávaðanum' '.']"
23510,"['Það' 'er' 'alltaf' 'eitthvað' 'í' 'gangi' 'og' 'menn' 'hafa' 'nálgast'
 'okkur' 'alveg' 'frá' 'byrjun' 'en' 'það' 'er' 'ekkert' 'formlegt'
 'söluferli' 'í' 'gangi' 'á' ""Hamley's"" ',' '""' 'segir' 'Páll' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Það' 'er' 'alltaf' 'eitthvað' 'í' 'gangi' 'og' 'menn' 'hafa' 'nálgast'
 'okkur' 'alveg' 'frá' 'byrjun' 'en' 'það' 'er' 'ekkert' 'formlegt'
 'söluferli' 'í' 'gangi' 'á' ""Hamley's"" ',' '“' 'segir' 'Páll' '.']"
38318,"['Skíni' 'á' 'þig' ',' 'Skógafoss' ',' 'skærust' 'frægðarsunna' ',' 'þú'
 'ert' 'sannnefnt' 'sveitarhnoss' ',' 'sem' 'að' 'flestir' 'unna' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['vocabulary', 'style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)]",True,"['Skíni' 'á' 'þig' ',' 'Skógafoss' ',' 'skærust' 'frægðarsunna' ',' 'þú'
 'ert' 'sannnefnt' 'sveitarhnoss' ',' 'sem' '' 'flestir' 'unna' '.']"
11214,['Dagvinnulaun' 'lækna' 'eru' 'ekki' 'há' '.'],"[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,['Dagvinnulaun' 'lækna' 'eru' 'ekki' 'há' '.']
25080,"['Í' 'Viðskiptablaðinu' 'segir' ':' '""' 'Endanleg' 'ákvörðun' 'um'
 'málshöfðun' 'gegn' 'endurskoðendum' 'vegna' 'rangra' 'ársreikninga'
 'Landsbankans' 'hefur' 'enn' 'ekki' 'verið' 'tekin' 'en' 'ýmis' 'atriði'
 'eru' 'til' 'skoðunar' 'í' 'þeim' 'efnum' ',' 'líkt' 'og' 'greint'
 'hefur' 'verið' 'frá' 'á' 'blaðamannafundum' 'slitastjórnar'
 'Landsbankans' 'að' 'loknum' 'kröfuhafafundum' '.' '""']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object)]",True,"['Í' 'Viðskiptablaðinu' 'segir' ':' '„' 'Endanleg' 'ákvörðun' 'um'
 'málshöfðun' 'gegn' 'endurskoðendum' 'vegna' 'rangra' 'ársreikninga'
 'Landsbankans' 'hefur' 'enn' 'ekki' 'verið' 'tekin' 'en' 'ýmis' 'atriði'
 'eru' 'til' 'skoðunar' 'í' 'þeim' 'efnum' ',' 'líkt' 'og' 'greint'
 'hefur' 'verið' 'frá' 'á' 'blaðamannafundum' 'slitastjórnar'
 'Landsbankans' 'að' 'loknum' 'kröfuhafafundum' '.' '“']"
18060,"['Það' 'þótti' 'oddvitanum' ',' 'Gunnari' 'Erni' 'Marteinssyni' ','
 'raunar' 'skrýtin' 'ákvörðun' ',' 'enda' 'hafi' 'hann' 'talið' 'óþarft'
 'að' 'halda' 'fundinn' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",False,"['Það' 'þótti' 'oddvitanum' ',' 'Gunnari' 'Erni' 'Marteinssyni' ','
 'raunar' 'skrýtin' 'ákvörðun' ',' 'enda' 'hafi' 'hann' 'talið' 'óþarft'
 'að' 'halda' 'fundinn' '.']"
15835,"['Mark' 'Webberer' 'fremstur' 'og' 'Rubens' 'Barrichello' 'við' 'hliði'
 'hans' '.']","[array([], dtype=object) array(['grammar'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['grammar', 'grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Mark' 'Webberer' 'er' 'fremstur' 'og' 'Rubens' 'Barrichello' 'við'
 'hlið' 'hans' '.']"
13430,"['John' 'Kerry' ',' 'forsetaframbjóðandi' 'Demókrata' 'í' 'Bandaríkjunum'
 ',' 'valdi' 'fyrir' 'stundu' 'John' 'Edwards' 'varaforsetaefni' 'sitt'
 '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['John' 'Kerry' ',' 'forsetaframbjóðandi' 'Demókrata' 'í' 'Bandaríkjunum'
 ',' 'valdi' 'fyrir' 'stundu' 'John' 'Edwards' 'varaforsetaefni' 'sitt'
 '.']"
8399,"['Aflann' 'fengu' 'þau' 'djúpt' 'úti' 'af' 'Breiðafirði' ',' 'eftir' 'að'
 'hafa' 'leitað' 'árangurslaust' 'á' 'sundunum' 'innst' 'í'
 'Breiðafirðinum' '.']","[array([], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array(['grammar'], dtype=object)
 array([], dtype=object)]",True,"['Aflann' 'hlaust' 'djúpt' 'úti' 'af' 'Breiðafirði' ',' 'eftir'
 'árangurslausa leit' 'á' 'sundunum' 'innst' 'í' 'Breiðafirði' '.']"
43784,['Hann' 'gaf' 'það' 'upp' 'á' 'bátinn' 'og' 'fór' 'út' 'í' 'viðskipti' '.'],"[array(['coherence'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array(['style'], dtype=object) array(['style'], dtype=object)
 array([], dtype=object)]",True,['Defoe' 'gaf' 'það' 'upp' 'á' 'bátinn' 'og' 'sneri sér að viðskiptum' '.']
1226,"['„' 'Ljóst' 'er' 'að' 'umrædd' 'lög' 'leggja' 'óvenjumiklar' 'kvaðir' 'á'
 'fjármálastofnanir' 'um' 'allan' 'heim' ',' 'með' 'tilheyrandi'
 'kostnaði' 'sem' 'að' 'sjálfsögðu' 'verður' 'mun' 'þyngri' 'fyrir'
 'minni' 'fjármálastofnanir' ',' 'sem' 'á' 'frekar' 'við' 'á' 'Íslandi'
 'vegna' 'smæðar' 'landsins' ',' '“' 'bendir' 'hún' 'á' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['orthography'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['„' 'Ljóst' 'er' 'að' 'umrædd' 'lög' 'leggja' 'óvenjumiklar' 'kvaðir' 'á'
 'fjármálastofnanir' 'um' 'allan' 'heim' '' 'með' 'tilheyrandi' 'kostnaði'
 'sem' 'að' 'sjálfsögðu' 'verður' 'mun' 'þyngri' 'fyrir' 'minni'
 'fjármálastofnanir' ',' 'sem' 'á' 'frekar' 'við' 'á' 'Íslandi' 'vegna'
 'smæðar' 'landsins' ',' '“' 'bendir' 'hún' 'á' '.']"
21173,"['Vélin' 'var' 'á' 'leið' 'til' 'Kaupmannahafnar' 'og' 'höfðu' 'piltarnir'
 'læst' 'sig' 'inn' 'á' 'salerni' 'vélarinnar' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object)
 array(['coherence'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Vélin' 'var' 'á' 'leið' 'til' 'Kaupmannahafnar' 'og' 'höfðu' 'piltarnir'
 'læst' 'sig' 'inni' 'á' 'salerni' 'vélarinnar' '.']"
6407,"['Norska' 'deildin' 'er' 'í' 'sumarfríi' 'en' 'þar' 'er' 'Lilleström' 'á'
 'toppnum' 'með' 'sjö' 'stiga' 'forystu' 'á' 'næsta' 'lið' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Norska' 'deildin' 'er' 'í' 'sumarfríi' 'en' 'þar' 'er' 'Lilleström' 'á'
 'toppnum' 'með' 'sjö' 'stiga' 'forystu' 'á' 'næsta' 'lið' '.']"
51273,"['Þetta' 'þakklæti' 'er' 'til' 'samnemenda' 'minna' 'og' 'kennara' 'sem'
 'hafa' 'gert' 'námið' 'og' 'lífið' 'auðveldara' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Þetta' 'þakklæti' 'er' 'til' 'samnemenda' 'minna' 'og' 'kennara' 'sem'
 'hafa' 'gert' 'námið' 'og' 'lífið' 'auðveldara' '.']"
39142,"['Hún' 'er' 'sögð' 'hafa' 'verið' 'ráðskona' 'eða' 'vinnukona' 'hjá'
 'séra' 'Oddi' 'á' 'Miklabæ' 'áður' 'en' 'hann' 'kvæntist' 'og' 'varð'
 'þá' 'ástfangin' 'af' 'honum' 'eða' 'var' 'ástkona' 'hans' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Hún' 'er' 'sögð' 'hafa' 'verið' 'ráðskona' 'eða' 'vinnukona' 'hjá'
 'séra' 'Oddi' 'á' 'Miklabæ' 'áður' 'en' 'hann' 'kvæntist' 'og' 'varð'
 'þá' 'ástfangin' 'af' 'honum' 'eða' 'var' 'ástkona' 'hans' '.']"
40265,"['Einkalykilinn' 'er' 'notaður' 'til' 'þess' 'að' 'dulráða' 'dulritaðan'
 'texta' 'sem' 'dreifilykilinn' 'hefur' 'dulritað' '.']","[array(['grammar'], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)]",True,"['Einkalykillinn' 'er' 'notaður' 'til' 'þess' 'að' 'dulráða' 'dulritaðan'
 'texta' 'sem' 'dreifilykilinn' 'hefur' 'dulritað' '.']"
35893,"['Björn' 'Jón' 'sat' 'í' 'stjórn' 'Félags' 'sagnfræðinema' 'árin' '2002'
 '–' '2003' 'og' '2005' '–' '2006' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",False,"['Björn' 'Jón' 'sat' 'í' 'stjórn' 'Félags' 'sagnfræðinema' 'árin' '2002'
 '–' '2003' 'og' '2005' '–' '2006' '.']"
27680,"['Robert' 'Gibbs' ',' 'fyrrum' 'upplýsingaafulltrúi' 'Hvíta' 'Hússins' ','
 'sagði' 'við' 'Jacobs' 'að' 'forsetinn' 'væri' 'sannfærður' 'um' 'að'
 'móðir' 'hans' 'hafi' 'aldrei' 'haft' 'hug' 'á' 'að' 'gefa' 'hann' 'frá'
 'sér' '.']","[array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)
 array(['orthography', 'orthography'], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object) array([], dtype=object) array([], dtype=object)
 array([], dtype=object)]",True,"['Robert' 'Gibbs' ',' 'fyrrum' 'upplýsingafulltrúi' 'Hvíta' 'Hússins' ','
 'sagði' 'við' 'Jacobs' 'að' 'forsetinn' 'væri' 'sannfærður' 'um' 'að'
 'móðir' 'hans' 'hafi' 'aldrei' 'haft' 'hug' 'á' 'að' 'gefa' 'hann' 'frá'
 'sér' '.']"
